intentType,obs_collection,provenance_name,instrument_name,project,filters,wavelength_region,target_name,target_classification,obs_id,s_ra,s_dec,dataproduct_type,proposal_pi,calib_level,t_min,t_max,t_exptime,em_min,em_max,obs_title,t_obs_release,proposal_id,proposal_type,sequence_number,s_region,jpegURL,dataURL,dataRights,mtFlag,srcDen,obsid,distance
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.55018758,53756.55176307,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2610080 54.23993000 -149.2593650 54.23956300 -149.2823720 54.20426200 -149.2840150 54.20462700 -149.2610080 54.23993000,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0097_7_E7417130_coa2d.fits,PUBLIC,False,,1690816,413.80440023251157
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.51909963,53756.52067512,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2749960 54.24300700 -149.2733530 54.24264100 -149.2963500 54.20733700 -149.2979930 54.20770300 -149.2749960 54.24300700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0080_7_E7417097_coa2d.fits,PUBLIC,False,,1690816,413.8450618964691
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.55201628,53756.55359177,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2601880 54.23974600 -149.2585450 54.23938000 -149.2815530 54.20407900 -149.2831950 54.20444400 -149.2601880 54.23974600,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0098_7_E7417139_coa2d.fits,PUBLIC,False,,1690816,413.88078578544645
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.51727094,53756.51884642,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2758260 54.24318900 -149.2741820 54.24282300 -149.2971790 54.20751800 -149.2988220 54.20788400 -149.2758260 54.24318900,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0079_7_E7417098_coa2d.fits,PUBLIC,False,,1690816,413.91440172568207
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.55384498,53756.55542046,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2593640 54.23956700 -149.2577200 54.23920100 -149.2807290 54.20390000 -149.2823710 54.20426500 -149.2593640 54.23956700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0099_7_E7417142_coa2d.fits,PUBLIC,False,,1690816,413.945652464795
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-low,None,00000108BE00,210.55014084021263,54.52642836391837,image,"Rieke, George",3,54216.54753992,54216.54998541,211.2903357949108,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350144,POLYGON -149.4132650 54.43312700 -149.4126640 54.43409400 -149.3516110 54.42121900 -149.3522140 54.42025300 -149.4132650 54.43312700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350144/ch0/pbcd/SPITZER_S0_17350144_0028_6_E7595827_coa2d.fits,PUBLIC,False,,1732587,413.9626983809753
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.51544223,53756.51701772,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2766450 54.24337100 -149.2750020 54.24300500 -149.2979980 54.20770100 -149.2996410 54.20806600 -149.2766450 54.24337100,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0078_7_E7417102_coa2d.fits,PUBLIC,False,,1690816,413.9846577630199
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.55567368,53756.55724917,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2585410 54.23938500 -149.2568980 54.23901900 -149.2799070 54.20371700 -149.2815490 54.20408300 -149.2585410 54.23938500,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0100_7_E7417144_coa2d.fits,PUBLIC,False,,1690816,414.0296683307614
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.51361359,53756.51518903,136.11801546067,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2774680 54.24355200 -149.2758240 54.24318700 -149.2988200 54.20788200 -149.3004620 54.20824700 -149.2774680 54.24355200,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0077_7_E7417092_coa2d.fits,PUBLIC,False,,1690816,414.06476906735367
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.55750237,53756.55907786,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2577170 54.23920300 -149.2560740 54.23883700 -149.2790840 54.20353600 -149.2807260 54.20390100 -149.2577170 54.23920300,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0101_7_E7417141_coa2d.fits,PUBLIC,False,,1690816,414.12127809382116
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.51178485,53756.51336032,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2782920 54.24373400 -149.2766480 54.24336800 -149.2996430 54.20806300 -149.3012860 54.20842800 -149.2782920 54.24373400,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0076_7_E7417090_coa2d.fits,PUBLIC,False,,1690816,414.15808082800464
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.50995615,53756.51153163,136.12147173844278,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2791140 54.24391400 -149.2774710 54.24354800 -149.3004650 54.20824300 -149.3021080 54.20860900 -149.2791140 54.24391400,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0075_7_E7417089_coa2d.fits,PUBLIC,False,,1690816,414.26206570642626
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.50812745,53756.50970288,136.1171523341909,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2799380 54.24409500 -149.2782950 54.24372900 -149.3012880 54.20842400 -149.3029310 54.20878900 -149.2799380 54.24409500,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0074_7_E7417096_coa2d.fits,PUBLIC,False,,1690816,414.371821143804
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.5062987,53756.50787419,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2807640 54.24427700 -149.2791200 54.24391100 -149.3021130 54.20860600 -149.3037560 54.20897100 -149.2807640 54.24427700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0073_7_E7417091_coa2d.fits,PUBLIC,False,,1690816,414.48738570118536
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-low,None,00000108BE00,210.55014084021263,54.52642836391837,image,"Rieke, George",3,54216.55023668,54216.55268215,211.28860828466713,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350144,POLYGON -149.4129770 54.43359700 -149.4123760 54.43456400 -149.3513220 54.42168900 -149.3519250 54.42072300 -149.4129770 54.43359700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350144/ch0/pbcd/SPITZER_S0_17350144_0029_6_E7595854_coa2d.fits,PUBLIC,False,,1732587,414.5423736963618
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.50447006,53756.50604553,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2815830 54.24445400 -149.2799390 54.24408800 -149.3029320 54.20878200 -149.3045740 54.20914800 -149.2815830 54.24445400,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0072_7_E7417094_coa2d.fits,PUBLIC,False,,1690816,414.62229318244954
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.50264131,53756.50421679,136.12147236708552,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2824060 54.24463700 -149.2807630 54.24427100 -149.3037550 54.20896500 -149.3053970 54.20933100 -149.2824060 54.24463700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0071_7_E7417085_coa2d.fits,PUBLIC,False,,1690816,414.75010040219297
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.50081266,53756.50238809,136.11715170554817,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2832320 54.24482100 -149.2815880 54.24445600 -149.3045790 54.20914900 -149.3062220 54.20951500 -149.2832320 54.24482100,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0070_7_E7417083_coa2d.fits,PUBLIC,False,,1690816,414.8805075868577
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-LL,Infrared,m101-all-2ndset-low,None,00000108BD00,210.84699501948276,54.561301512178936,image,"Rieke, George",3,54144.18158277,54144.18473368,272.2386240726337,14000.0,38000.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54531.59804391,M101_GTO2_30244,Spitzer,17349888,POLYGON -149.3774750 54.48719600 -149.3762840 54.49008600 -149.2089480 54.46668800 -149.2101500 54.46379900 -149.3774750 54.48719600,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX007800/r17349888/ch2/pbcd/SPITZER_S2_17349888_0006_6_E7570256_coa2d.fits,PUBLIC,False,,1695315,415.0141963460073
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.49898391,53756.5005594,136.12233612220734,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2840530 54.24500000 -149.2824090 54.24463400 -149.3054000 54.20932800 -149.3070430 54.20969300 -149.2840530 54.24500000,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0069_7_E7417088_coa2d.fits,PUBLIC,False,,1690816,415.03832974572634
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-low,None,00000108BE00,210.55014084021263,54.52642836391837,image,"Rieke, George",3,54216.55293343,54216.55537896,211.29379207268357,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350144,POLYGON -149.4126770 54.43406900 -149.4120750 54.43503500 -149.3510210 54.42216000 -149.3516240 54.42119400 -149.4126770 54.43406900,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350144/ch0/pbcd/SPITZER_S0_17350144_0030_6_E7595820_coa2d.fits,PUBLIC,False,,1732587,415.1117171281122
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,M101_SLmap_02,None,000000E1D600,210.7864423364854,54.385156595575715,image,"Smith, JD",3,53756.49715522,53756.49873069,136.12060798332095,5200.0,14500.0,"The Physical Context of PAH Emission in Galaxies: Metallicity, Radiation, and Environment",54165.87302076,JDSMITH_PBM_20518,Spitzer,14800384,POLYGON -149.2848810 54.24518100 -149.2832380 54.24481500 -149.3062280 54.20950800 -149.3078700 54.20987400 -149.2848810 54.24518100,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX006100/r14800384/ch0/pbcd/SPITZER_S0_14800384_0068_7_E7417087_coa2d.fits,PUBLIC,False,,1690816,415.20178957479203
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-high-new,None,00000108BF00,210.95687684229446,54.448196552040685,image,"Rieke, George",3,54216.67849263,54216.67866253,14.679359877482057,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350400,POLYGON -149.4280130 54.30068000 -149.4274160 54.30164700 -149.3665290 54.28882100 -149.3671280 54.28785500 -149.4280130 54.30068000,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350400/ch0/pbcd/SPITZER_S0_17350400_0050_6_E7596157_coa2d.fits,PUBLIC,False,,1636780,415.22489199276777
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-low,None,00000108BE00,210.55014084021263,54.52642836391837,image,"Rieke, George",3,54216.55563019,54216.55807572,211.29379207268357,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350144,POLYGON -149.4123900 54.43453800 -149.4117880 54.43550400 -149.3507340 54.42262900 -149.3513360 54.42166300 -149.4123900 54.43453800,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350144/ch0/pbcd/SPITZER_S0_17350144_0031_6_E7595821_coa2d.fits,PUBLIC,False,,1732587,415.704758640997
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-low,None,00000108BE00,210.55014084021263,54.52642836391837,image,"Rieke, George",3,54216.55832694,54216.56077242,211.28947203978896,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350144,POLYGON -149.4120970 54.43501000 -149.4114960 54.43597600 -149.3504400 54.42310100 -149.3510430 54.42213500 -149.4120970 54.43501000,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350144/ch0/pbcd/SPITZER_S0_17350144_0032_6_E7595825_coa2d.fits,PUBLIC,False,,1732587,416.3034327846246
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-high-new,None,00000108BF00,210.95687684229446,54.448196552040685,image,"Rieke, George",3,54216.67808753,54216.67825744,14.680223632603884,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350400,POLYGON -149.4282970 54.30021300 -149.4277000 54.30118000 -149.3668140 54.28835400 -149.3674120 54.28738800 -149.4282970 54.30021300,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350400/ch0/pbcd/SPITZER_S0_17350400_0049_6_E7596180_coa2d.fits,PUBLIC,False,,1636780,416.61297476185985
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-low,None,00000108BE00,210.55014084021263,54.52642836391837,image,"Rieke, George",3,54216.56102369,54216.56346922,211.29379144404083,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350144,POLYGON -149.4118020 54.43547900 -149.4112010 54.43644600 -149.3501450 54.42357100 -149.3507480 54.42260400 -149.4118020 54.43547900,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350144/ch0/pbcd/SPITZER_S0_17350144_0033_6_E7595828_coa2d.fits,PUBLIC,False,,1732587,416.89898055493114
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-low,None,00000108BE00,210.55014084021263,54.52642836391837,image,"Rieke, George",3,54216.56372045,54216.56616598,211.29379207268357,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350144,POLYGON -149.4115130 54.43594800 -149.4109110 54.43691400 -149.3498550 54.42403900 -149.3504580 54.42307300 -149.4115130 54.43594800,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350144/ch0/pbcd/SPITZER_S0_17350144_0034_6_E7595822_coa2d.fits,PUBLIC,False,,1732587,417.50948021085975
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-high-new,None,00000108BF00,210.95687684229446,54.448196552040685,image,"Rieke, George",3,54216.67768244,54216.67785235,14.680224261246622,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350400,POLYGON -149.4285880 54.29974200 -149.4279900 54.30070900 -149.3671050 54.28788300 -149.3677040 54.28691600 -149.4285880 54.29974200,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350400/ch0/pbcd/SPITZER_S0_17350400_0048_6_E7596158_coa2d.fits,PUBLIC,False,,1636780,418.02237032400126
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-low,None,00000108BE00,210.55014084021263,54.52642836391837,image,"Rieke, George",3,54216.56641721,54216.56886269,211.28947203978896,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350144,POLYGON -149.4112180 54.43641800 -149.4106160 54.43738400 -149.3495590 54.42450900 -149.3501620 54.42354200 -149.4112180 54.43641800,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350144/ch0/pbcd/SPITZER_S0_17350144_0035_6_E7595823_coa2d.fits,PUBLIC,False,,1732587,418.11717785812374
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-low,None,00000108BE00,210.55014084021263,54.52642836391837,image,"Rieke, George",3,54216.569114,54216.57155949,211.29033642355353,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350144,POLYGON -149.4109290 54.43688800 -149.4103270 54.43785500 -149.3492700 54.42497900 -149.3498720 54.42401300 -149.4109290 54.43688800,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350144/ch0/pbcd/SPITZER_S0_17350144_0036_6_E7595826_coa2d.fits,PUBLIC,False,,1732587,418.7459748496139
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-low,None,00000108BE00,210.55014084021263,54.52642836391837,image,"Rieke, George",3,54216.57181072,54216.57425625,211.29379207268357,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350144,POLYGON -149.4106290 54.43735900 -149.4100280 54.43832500 -149.3489690 54.42545000 -149.3495720 54.42448300 -149.4106290 54.43735900,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350144/ch0/pbcd/SPITZER_S0_17350144_0037_6_E7595838_coa2d.fits,PUBLIC,False,,1732587,419.36331041154324
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-high-new,None,00000108BF00,210.95687684229446,54.448196552040685,image,"Rieke, George",3,54216.6772773,54216.67744721,14.680224261246622,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350400,POLYGON -149.4288910 54.29926700 -149.4282930 54.30023400 -149.3674090 54.28740800 -149.3680070 54.28644200 -149.4288910 54.29926700,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350400/ch0/pbcd/SPITZER_S0_17350400_0047_6_E7596166_coa2d.fits,PUBLIC,False,,1636780,419.4655909129713
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-LL,Infrared,m101-all-2ndset-low,None,00000108BD00,210.84699501948276,54.561301512178936,image,"Rieke, George",3,54144.18515169,54144.1883026,272.2386240726337,14000.0,38000.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54531.59804391,M101_GTO2_30244,Spitzer,17349888,POLYGON -149.3769340 54.48850500 -149.3757430 54.49139600 -149.2084020 54.46799700 -149.2096040 54.46510800 -149.3769340 54.48850500,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX007800/r17349888/ch2/pbcd/SPITZER_S2_17349888_0007_6_E7570232_coa2d.fits,PUBLIC,False,,1695315,419.64687643936634
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-low,None,00000108BE00,210.55014084021263,54.52642836391837,image,"Rieke, George",3,54216.57450752,54216.576953,211.28947203978896,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350144,POLYGON -149.4103340 54.43783100 -149.4097320 54.43879700 -149.3486740 54.42592200 -149.3492760 54.42495500 -149.4103340 54.43783100,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350144/ch0/pbcd/SPITZER_S0_17350144_0038_6_E7595858_coa2d.fits,PUBLIC,False,,1732587,419.99855417044614
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-SL,Infrared,m101-all-2ndset-high-new,None,00000108BF00,210.95687684229446,54.448196552040685,image,"Rieke, George",3,54216.67687226,54216.67704216,14.679359877482057,5200.0,14500.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54609.97760413,M101_GTO2_30244,Spitzer,17350400,POLYGON -149.4291700 54.29879800 -149.4285730 54.29976500 -149.3676890 54.28694000 -149.3682870 54.28597300 -149.4291700 54.29879800,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX008100/r17350400/ch0/pbcd/SPITZER_S0_17350400_0046_6_E7596164_coa2d.fits,PUBLIC,False,,1636780,420.8556651215689
science,SPITZER_SHA,SSC Pipeline,IRS,None,IRS-LL,Infrared,m101-all-2ndset-high-new,None,00000108C000,210.73477054853865,54.36041517993966,image,"Rieke, George",3,54144.27301046,54144.27318037,14.680224261246622,14000.0,38000.0,IRS Spectra of M101 HII Regions in the Aromatic Feature Transition Region,54531.59804391,M101_GTO2_30244,Spitzer,17350656,POLYGON -149.5435310 54.31498800 -149.5423590 54.31788000 -149.3756120 54.29475300 -149.3767950 54.29186200 -149.5435310 54.31498800,None,https://irsa.ipac.caltech.edu/data/SPITZER/SHA/archive/proc/IRSX007800/r17350656/ch2/pbcd/SPITZER_S2_17350656_0014_6_E7569983_coa2d.fits,PUBLIC,False,,1649320,421.34272002208496
